id,product_name,product_category,price,product_url,image_url,description,color
441,VIMLE,sofa,38990,https://www.ikea.com/in/en/p/vimle-3-seat-section-saxemara-light-blue-s69392473/,https://www.ikea.com/in/en/images/products/vimle-3-seat-section-saxemara-light-blue__0949337_pe799650_s5.jpg?f=xxs,"3-seat section",Turquoise
442,SÖDERHAMN,sofa,78000,https://www.ikea.com/in/en/p/soederhamn-corner-sofa-3-seat-tonerud-grey-s99452069/,https://www.ikea.com/in/en/images/products/soederhamn-corner-sofa-3-seat-tonerud-grey__1057821_pe849003_s5.jpg?f=xxs,"Corner sofa, 3-seat",Gray
443,LANDSKRONA,sofa,33500,https://www.ikea.com/in/en/p/landskrona-chaise-longue-add-on-unit-gunnared-light-green-metal-s29270256/,https://www.ikea.com/in/en/images/products/landskrona-chaise-longue-add-on-unit-gunnared-light-green-metal__0602574_pe680429_s5.jpg?f=xxs,"Chaise longue, add-on unit",Gray
444,JÄTTEBO,sofa,167500,https://www.ikea.com/in/en/p/jaettebo-4-5-seat-mod-sofa-w-chaise-longue-right-samsala-dark-yellow-green-s89471394/,https://www.ikea.com/in/en/images/products/jaettebo-4-5-seat-mod-sofa-w-chaise-longue-right-samsala-dark-yellow-green__1109600_pe870091_s5.jpg?f=xxs,"4,5-seat mod sofa w chaise longue",Taupe
445,YLLEVAD,frame,59,https://www.ikea.com/in/en/p/yllevad-frame-white-30425281/,https://www.ikea.com/in/en/images/products/yllevad-frame-white__0790075_pe767448_s5.jpg?f=xxs,"Frame, 13x18 cm (5x7 ")",Gray
446,FISKBO,frame,149,https://www.ikea.com/in/en/p/fiskbo-frame-black-90297426/,https://www.ikea.com/in/en/images/products/fiskbo-frame-black__0638096_pe698701_s5.jpg?f=xxs,"Frame, 21x30 cm (8 ¼x11 ¾ ")",Gray
447,LOMVIKEN,frame,799,https://www.ikea.com/in/en/p/lomviken-frame-black-40314305/,https://www.ikea.com/in/en/images/products/lomviken-frame-black__0638233_pe698784_s5.jpg?f=xxs,"Frame, 30x40 cm (11 ¾x15 ¾ ")",Gray
448,RÖDALM,frame,1490,https://www.ikea.com/in/en/p/roedalm-frame-black-90550111/,https://www.ikea.com/in/en/images/products/roedalm-frame-black__1251479_pe924229_s5.jpg?f=xxs,"Frame, 61x91 cm (24x36 ")",Gray
449,SILVERHÖJDEN,frame,499,https://www.ikea.com/in/en/p/silverhoejden-frame-gold-colour-20370397/,https://www.ikea.com/in/en/images/products/silverhoejden-frame-gold-colour__0633544_pe695926_s5.jpg?f=xxs,"Frame, 21x30 cm (8 ¼x11 ¾ ")",Peach
450,YLLEVAD,frame,59,https://www.ikea.com/in/en/p/yllevad-frame-black-70429772/,https://www.ikea.com/in/en/images/products/yllevad-frame-black__0800684_pe767985_s5.jpg?f=xxs,"Frame, 13x18 cm (5x7 ")",Gray
451,FISKBO,frame,149,https://www.ikea.com/in/en/p/fiskbo-frame-white-90300457/,https://www.ikea.com/in/en/images/products/fiskbo-frame-white__0638112_pe698717_s5.jpg?f=xxs,"Frame, 21x30 cm (8 ¼x11 ¾ ")",Gray
452,RÖDALM,frame,599,https://www.ikea.com/in/en/p/roedalm-frame-white-40550095/,https://www.ikea.com/in/en/images/products/roedalm-frame-white__1251237_pe924199_s5.jpg?f=xxs,"Frame, 30x40 cm (11 ¾x15 ¾ ")",Gray
453,RÖDALM,frame,849,https://www.ikea.com/in/en/p/roedalm-frame-oak-effect-20566399/,https://www.ikea.com/in/en/images/products/roedalm-frame-oak-effect__1279758_pe931527_s5.jpg?f=xxs,"Frame, 40x50 cm (15 ¾x19 ¾ ")",Gray
454,KNOPPÄNG,frame,299,https://www.ikea.com/in/en/p/knoppaeng-frame-white-20427285/,https://www.ikea.com/in/en/images/products/knoppaeng-frame-white__0660794_pe711206_s5.jpg?f=xxs,"Frame, 21x30 cm (8 ¼x11 ¾ ")",Gray
455,KNOPPÄNG,frame,749,https://www.ikea.com/in/en/p/knoppaeng-frame-black-30387137/,https://www.ikea.com/in/en/images/products/knoppaeng-frame-black__0638237_pe698788_s5.jpg?f=xxs,"Frame, 40x50 cm (15 ¾x19 ¾ ")",Gray
456,SANNAHED,frame,499,https://www.ikea.com/in/en/p/sannahed-frame-white-80459122/,https://www.ikea.com/in/en/images/products/sannahed-frame-white__0835452_pe778441_s5.jpg?f=xxs,"Frame, 25x25 cm (9 ¾x9 ¾ ")",Gray
457,RÖDALM,frame,1290,https://www.ikea.com/in/en/p/roedalm-frame-birch-effect-60550103/,https://www.ikea.com/in/en/images/products/roedalm-frame-birch-effect__1251250_pe924214_s5.jpg?f=xxs,"Frame, 50x70 cm (19 ¾x27 ½ ")",Gray
458,YLLEVAD,frame,199,https://www.ikea.com/in/en/p/yllevad-collage-frame-for-4-photos-black-30429769/,https://www.ikea.com/in/en/images/products/yllevad-collage-frame-for-4-photos-black__0790065_pe767451_s5.jpg?f=xxs,"Collage frame for 4 photos, 21x41 cm (8 ¼x16 ¼ ")",Gray
459,SILVERHÖJDEN,frame,1290,https://www.ikea.com/in/en/p/silverhoejden-frame-silver-colour-00297435/,https://www.ikea.com/in/en/images/products/silverhoejden-frame-silver-colour__0638522_pe698982_s5.jpg?f=xxs,"Frame, 50x70 cm (19 ¾x27 ½ ")",Gray
460,HIMMELSBY,frame,299,https://www.ikea.com/in/en/p/himmelsby-frame-white-10466833/,https://www.ikea.com/in/en/images/products/himmelsby-frame-white__0898049_pe782453_s5.jpg?f=xxs,"Frame, 13x18 cm (5x7 ")",Gray
461,SANNAHED,frame,499,https://www.ikea.com/in/en/p/sannahed-frame-black-60459123/,https://www.ikea.com/in/en/images/products/sannahed-frame-black__0835517_pe778450_s5.jpg?f=xxs,"Frame, 25x25 cm (9 ¾x9 ¾ ")",Gray
462,SANNAHED,frame,499,https://www.ikea.com/in/en/p/sannahed-frame-birch-effect-90553586/,https://www.ikea.com/in/en/images/products/sannahed-frame-birch-effect__1245306_pe921579_s5.jpg?f=xxs,"Frame, 25x25 cm (9 ¾x9 ¾ ")",Peach
463,EDSBRUK,frame,1490,https://www.ikea.com/in/en/p/edsbruk-frame-black-stained-30427633/,https://www.ikea.com/in/en/images/products/edsbruk-frame-black-stained__0723741_pe734158_s5.jpg?f=xxs,"Frame, 50x70 cm (19 ¾x27 ½ ")",Gray
464,EDSBRUK,frame,999,https://www.ikea.com/in/en/p/edsbruk-frame-white-20427327/,https://www.ikea.com/in/en/images/products/edsbruk-frame-white__0706496_pe725883_s5.jpg?f=xxs,"Frame, 40x50 cm (15 ¾x19 ¾ ")",Gray
465,PLOMMONTRÄD,frame,799,https://www.ikea.com/in/en/p/plommontraed-frame-white-stained-pine-effect-60559542/,https://www.ikea.com/in/en/images/products/plommontraed-frame-white-stained-pine-effect__1202408_pe905931_s5.jpg?f=xxs,"Frame, 30x40 cm (11 ¾x15 ¾ ")",Gray
466,FISKBO,frame,99,https://www.ikea.com/in/en/p/fiskbo-frame-light-blue-10464706/,https://www.ikea.com/in/en/images/products/fiskbo-frame-light-blue__0798888_pe767414_s5.jpg?f=xxs,"Frame, 10x15 cm (4x6 ")","Pale Aqua"
467,LERBODA,frame,599,https://www.ikea.com/in/en/p/lerboda-frame-silver-colour-80516311/,https://www.ikea.com/in/en/images/products/lerboda-frame-silver-colour__1060090_pe849836_s5.jpg?f=xxs,"Frame, 20x25 cm (7 ¾x9 ¾ ")",Gray
468,KNOPPÄNG,frame,3490,https://www.ikea.com/in/en/p/knoppaeng-frame-with-poster-set-of-8-little-things-70512752/,https://www.ikea.com/in/en/images/products/knoppaeng-frame-with-poster-set-of-8-little-things__0995551_pe821746_s5.jpg?f=xxs,"Frame with poster, set of 8",Cream
469,VIRSERUM,frame,799,https://www.ikea.com/in/en/p/virserum-frame-gold-colour-20378534/,https://www.ikea.com/in/en/images/products/virserum-frame-gold-colour__0638571_pe699014_s5.jpg?f=xxs,"Frame, 30x40 cm (11 ¾x15 ¾ ")",Peach
470,RÖDALM,frame,999,https://www.ikea.com/in/en/p/roedalm-frame-for-9-pictures-black-50553710/,https://www.ikea.com/in/en/images/products/roedalm-frame-for-9-pictures-black__1251598_pe924270_s5.jpg?f=xxs,"Frame for 9 pictures, 46x61 cm (18x24 ")",Gray
471,FISKBO,frame,99,https://www.ikea.com/in/en/p/fiskbo-frame-light-grey-green-20584911/,https://www.ikea.com/in/en/images/products/fiskbo-frame-light-grey-green__1313149_pe940061_s5.jpg?f=xxs,"Frame, 10x15 cm (4x6 ")",Gray
472,SANNAHED,frame,499,https://www.ikea.com/in/en/p/sannahed-frame-white-20459120/,https://www.ikea.com/in/en/images/products/sannahed-frame-white__0921398_pe787791_s5.jpg?f=xxs,"Frame, 21x30 cm (8 ¼x11 ¾ ")",Peach
473,BJÖRKSTA,frame,2980,https://www.ikea.com/in/en/p/bjoerksta-picture-with-frame-water-lilies-ii-aluminium-colour-s99384669/,https://www.ikea.com/in/en/images/products/bjoerksta-picture-with-frame-water-lilies-ii-aluminium-colour__0921128_pe787680_s5.jpg?f=xxs,"Picture with frame, 118x78 cm (46 ½x30 ¾ ")",Slate
474,VÄSTANHED,frame,449,https://www.ikea.com/in/en/p/vaestanhed-frame-black-20479217/,https://www.ikea.com/in/en/images/products/vaestanhed-frame-black__0835525_pe778453_s5.jpg?f=xxs,"Frame, 20x25 cm (7 ¾x9 ¾ ")",Gray
475,YLLEVAD,frame,199,https://www.ikea.com/in/en/p/yllevad-collage-frame-for-4-photos-white-80425274/,https://www.ikea.com/in/en/images/products/yllevad-collage-frame-for-4-photos-white__0790047_pe767439_s5.jpg?f=xxs,"Collage frame for 4 photos, 21x41 cm (8 ¼x16 ¼ ")",Gray
476,FIKONTRÄD,frame,149,https://www.ikea.com/in/en/p/fikontraed-frame-white-80556316/,https://www.ikea.com/in/en/images/products/fikontraed-frame-white__1232715_pe916585_s5.jpg?f=xxs,"Frame, 10x15 cm (4x6 ")",Gray
477,RÖDALM,frame,1990,https://www.ikea.com/in/en/p/roedalm-frame-with-poster-paix-lineaire-20583558/,https://www.ikea.com/in/en/images/products/roedalm-frame-with-poster-paix-lineaire__1313280_pe940109_s5.jpg?f=xxs,"Frame with poster, 50x70 cm (19 ¾x27 ½ ")","Dusty Rose"
478,FISKBO,frame,149,https://www.ikea.com/in/en/p/fiskbo-frame-dark-grey-blue-20584930/,https://www.ikea.com/in/en/images/products/fiskbo-frame-dark-grey-blue__1313184_pe940082_s5.jpg?f=xxs,"Frame, 21x30 cm (8 ¼x11 ¾ ")",Gray
479,ALFTA,frame,399,https://www.ikea.com/in/en/p/alfta-adhesive-hook-for-frame-white-90382844/,https://www.ikea.com/in/en/images/products/alfta-adhesive-hook-for-frame-white__0816266_pe777955_s5.jpg?f=xxs,"Adhesive hook for frame",White
480,VÄSTANHED,frame,449,https://www.ikea.com/in/en/p/vaestanhed-frame-white-90479214/,https://www.ikea.com/in/en/images/products/vaestanhed-frame-white__0835532_pe778454_s5.jpg?f=xxs,"Frame, 20x25 cm (7 ¾x9 ¾ ")",Gray
481,SANNAHED,frame,499,https://www.ikea.com/in/en/p/sannahed-frame-black-50454277/,https://www.ikea.com/in/en/images/products/sannahed-frame-black__0921396_pe787790_s5.jpg?f=xxs,"Frame, 21x30 cm (8 ¼x11 ¾ ")",Gray
482,JONAXEL,frame,1200,https://www.ikea.com/in/en/p/jonaxel-frame-white-70431303/,https://www.ikea.com/in/en/images/products/jonaxel-frame-white__0678029_pe719151_s5.jpg?f=xxs,"Frame, 25x51x70 cm (9 7/8x20 1/8x27 1/2 ")",White
483,KNOPPÄNG,frame,1290,https://www.ikea.com/in/en/p/knoppaeng-frame-with-poster-garden-20465772/,https://www.ikea.com/in/en/images/products/knoppaeng-frame-with-poster-garden__0771328_pe755690_s5.jpg?f=xxs,"Frame with poster, 40x50 cm (15 ¾x19 ¾ ")",Gray
484,DROPS,frame,399,https://www.ikea.com/in/en/p/drops-collage-frame-for-7-photos-black-00179795/,https://www.ikea.com/in/en/images/products/drops-collage-frame-for-7-photos-black__0123043_pe160205_s5.jpg?f=xxs,"Collage frame for 7 photos",Gray
485,FISKBO,frame,6990,https://www.ikea.com/in/en/p/fiskbo-frame-with-poster-set-of-9-creme-de-la-creme-90554920/,https://www.ikea.com/in/en/images/products/fiskbo-frame-with-poster-set-of-9-creme-de-la-creme__1180175_pe896218_s5.jpg?f=xxs,"Frame with poster, set of 9",Gray
486,LINDBYN,frame,2990,https://www.ikea.com/in/en/p/lindbyn-mirror-black-60458618/,https://www.ikea.com/in/en/images/products/lindbyn-mirror-black__0798818_pe767396_s5.jpg?f=xxs,"Mirror, 40x130 cm (15 3/4x51 1/8 ")","Sky Blue"
487,FISKBO,frame,99,https://www.ikea.com/in/en/p/fiskbo-frame-light-pink-50464709/,https://www.ikea.com/in/en/images/products/fiskbo-frame-light-pink__0798892_pe767415_s5.jpg?f=xxs,"Frame, 10x15 cm (4x6 ")",Gray
488,RÖDALM,frame,1490,https://www.ikea.com/in/en/p/roedalm-frame-for-5-pictures-black-20553716/,https://www.ikea.com/in/en/images/products/roedalm-frame-for-5-pictures-black__1251592_pe924266_s5.jpg?f=xxs,"Frame for 5 pictures, 64x71 cm (25 ¼x28 ")",Gray
489,KNOPPÄNG,frame,3490,https://www.ikea.com/in/en/p/knoppaeng-frame-with-poster-set-of-8-flower-market-20570481/,https://www.ikea.com/in/en/images/products/knoppaeng-frame-with-poster-set-of-8-flower-market__1202273_pe905849_s5.jpg?f=xxs,"Frame with poster, set of 8",Apricot
490,BJÖRKSTA,frame,5580,https://www.ikea.com/in/en/p/bjoerksta-picture-with-frame-bridge-and-clouds-aluminium-colour-s39508936/,https://www.ikea.com/in/en/images/products/bjoerksta-picture-with-frame-bridge-and-clouds-aluminium-colour__1175830_pe895343_s5.jpg?f=xxs,"Picture with frame, 200x140 cm (78 ¾x55 ")",Peach
491,KLIBBAL,frame,1490,https://www.ikea.com/in/en/p/klibbal-frame-brown-00573386/,https://www.ikea.com/in/en/images/products/klibbal-frame-brown__1243516_pe920654_s5.jpg?f=xxs,"Frame, 21x30 cm (8 ¼x11 ¾ ")",Gray
492,LERHYTTAN,frame,2000,https://www.ikea.com/in/en/p/lerhyttan-door-black-stained-00355977/,https://www.ikea.com/in/en/images/products/lerhyttan-door-black-stained__0635794_pe697382_s5.jpg?f=xxs,"Door, 20x80 cm (7 7/8x31 1/2 ")",Gray
493,KNOPPÄNG,frame,1290,https://www.ikea.com/in/en/p/knoppaeng-frame-with-poster-vintage-botanical-fruit-charts-30578896/,https://www.ikea.com/in/en/images/products/knoppaeng-frame-with-poster-vintage-botanical-fruit-charts__1285836_pe933405_s5.jpg?f=xxs,"Frame with poster, 40x50 cm (15 ¾x19 ¾ ")","Dark Olive"
494,RÖDALM,frame,2490,https://www.ikea.com/in/en/p/roedalm-frame-with-poster-sunflowers-30583548/,https://www.ikea.com/in/en/images/products/roedalm-frame-with-poster-sunflowers__1313277_pe940106_s5.jpg?f=xxs,"Frame with poster, 40x50 cm (15 ¾x19 ¾ ")",White
495,BJÖRKSTA,frame,2980,https://www.ikea.com/in/en/p/bjoerksta-picture-with-frame-balconies-aluminium-colour-s49508950/,https://www.ikea.com/in/en/images/products/bjoerksta-picture-with-frame-balconies-aluminium-colour__1176851_pe895161_s5.jpg?f=xxs,"Picture with frame, 78x118 cm (30 ¾x46 ½ ")",Gray
496,BJÖRKSTA,frame,5580,https://www.ikea.com/in/en/p/bjoerksta-picture-with-frame-periodic-table-aluminium-colour-s39508941/,https://www.ikea.com/in/en/images/products/bjoerksta-picture-with-frame-periodic-table-aluminium-colour__1175835_pe895338_s5.jpg?f=xxs,"Picture with frame, 200x140 cm (78 ¾x55 ")",Gray
497,LINDBYN,frame,3990,https://www.ikea.com/in/en/p/lindbyn-mirror-with-storage-black-20458620/,https://www.ikea.com/in/en/images/products/lindbyn-mirror-with-storage-black__0997370_pe822907_s5.jpg?f=xxs,"Mirror with storage, 40x70 cm (15 3/4x27 1/2 ")","Sky Blue"
498,ALFTA,frame,199,https://www.ikea.com/in/en/p/alfta-double-sided-tape-50451783/,https://www.ikea.com/in/en/images/products/alfta-double-sided-tape__0816267_pe777951_s5.jpg?f=xxs,"Double-sided tape",Gray
499,TROFAST,frame,3450,https://www.ikea.com/in/en/p/trofast-frame-light-white-stained-pine-70516062/,https://www.ikea.com/in/en/images/products/trofast-frame-light-white-stained-pine__1043414_pe841754_s5.jpg?f=xxs,"Frame, 32x44x53 cm (12 5/8x17 3/8x20 7/8 ")",Terracotta
500,PLATSA,frame,4500,https://www.ikea.com/in/en/p/platsa-frame-white-40386260/,https://www.ikea.com/in/en/images/products/platsa-frame-white__0721319_pe733165_s5.jpg?f=xxs,"Frame, 80x40x120 cm (31 1/2x15 3/4x47 1/4 ")",Gray
501,FISKBO,frame,129,https://www.ikea.com/in/en/p/fiskbo-frame-light-pink-20464715/,https://www.ikea.com/in/en/images/products/fiskbo-frame-light-pink__0798897_pe767417_s5.jpg?f=xxs,"Frame, 13x18 cm (5x7 ")",Gray
502,ENHET,frame,10000,https://www.ikea.com/in/en/p/enhet-high-fr-w-shelves-anthracite-10481616/,https://www.ikea.com/in/en/images/products/enhet-high-fr-w-shelves-anthracite__0805524_pe769583_s5.jpg?f=xxs,"High fr w shelves, 60x30x180 cm (23 5/8x11 3/4x70 7/8 ")",Gray
503,LERHYTTAN,frame,1100,https://www.ikea.com/in/en/p/lerhyttan-plinth-black-stained-50356007/,https://www.ikea.com/in/en/images/products/lerhyttan-plinth-black-stained__0633053_pe695706_s5.jpg?f=xxs,"Plinth, 220x8 cm (86 5/8x3 1/8 ")",Gray
504,LERHYTTAN,frame,2100,https://www.ikea.com/in/en/p/lerhyttan-corner-leg-for-decorative-plinth-black-stained-00403228/,https://www.ikea.com/in/en/images/products/lerhyttan-corner-leg-for-decorative-plinth-black-stained__0645594_pe703682_s5.jpg?f=xxs,"Corner leg for decorative plinth, 8 cm (3 ")",Gray
505,JONAXEL,frame,1500,https://www.ikea.com/in/en/p/jonaxel-frame-white-80431307/,https://www.ikea.com/in/en/images/products/jonaxel-frame-white__0678045_pe719162_s5.jpg?f=xxs,"Frame, 50x51x70 cm (19 5/8x20 1/8x27 1/2 ")",White
506,BESTÅ,frame,6300,https://www.ikea.com/in/en/p/besta-frame-white-80245843/,https://www.ikea.com/in/en/images/products/besta-frame-white__0376980_pe513524_s5.jpg?f=xxs,"Frame, 60x40x192 cm (23 5/8x15 3/4x75 5/8 ")",Gray
507,BJÖRKSTA,frame,4280,https://www.ikea.com/in/en/p/bjoerksta-picture-with-frame-red-bridge-at-sunset-aluminium-colour-s89471619/,https://www.ikea.com/in/en/images/products/bjoerksta-picture-with-frame-red-bridge-at-sunset-aluminium-colour__1082165_pe858549_s5.jpg?f=xxs,"Picture with frame, 140x100 cm (55x39 ¼ ")",Taupe
508,LERHYTTAN,frame,2500,https://www.ikea.com/in/en/p/lerhyttan-glass-door-black-stained-20356004/,https://www.ikea.com/in/en/images/products/lerhyttan-glass-door-black-stained__0638660_pe699072_s5.jpg?f=xxs,"Glass door, 40x40 cm (15 3/4x15 3/4 ")",Gray
509,BJÖRKSTA,frame,4280,https://www.ikea.com/in/en/p/bjoerksta-picture-with-frame-doorway-aluminium-colour-s59508916/,https://www.ikea.com/in/en/images/products/bjoerksta-picture-with-frame-doorway-aluminium-colour__1176833_pe895331_s5.jpg?f=xxs,"Picture with frame, 140x100 cm (55x39 ¼ ")",Rose
510,TROFAST,frame,3450,https://www.ikea.com/in/en/p/trofast-frame-white-60351429/,https://www.ikea.com/in/en/images/products/trofast-frame-white__0642665_pe701347_s5.jpg?f=xxs,"Frame, 46x30x146 cm (18 1/8x11 3/4x57 1/2 ")",Gray
511,SINDVIK,frame,2300,https://www.ikea.com/in/en/p/sindvik-glass-door-black-brown-clear-glass-80296314/,https://www.ikea.com/in/en/images/products/sindvik-glass-door-black-brown-clear-glass__0661489_pe711500_s5.jpg?f=xxs,"Glass door, 60x64 cm (23 1/2x25 1/8 ")",Gray
512,PLATSA,frame,3300,https://www.ikea.com/in/en/p/platsa-frame-white-60387485/,https://www.ikea.com/in/en/images/products/platsa-frame-white__0721328_pe733174_s5.jpg?f=xxs,"Frame, 80x55x60 cm (31 1/2x21 5/8x23 5/8 ")",Gray
513,PLATSA,frame,4000,https://www.ikea.com/in/en/p/platsa-frame-white-80386258/,https://www.ikea.com/in/en/images/products/platsa-frame-white__0721322_pe733168_s5.jpg?f=xxs,"Frame, 60x40x120 cm (23 5/8x15 3/4x47 1/4 ")",Gray
514,FÖRBÄTTRA,frame,1900,https://www.ikea.com/in/en/p/foerbaettra-plinth-matt-anthracite-70526730/,https://www.ikea.com/in/en/images/products/foerbaettra-plinth-matt-anthracite__1108620_pe869509_s5.jpg?f=xxs,"Plinth, 220x8 cm (86 5/8x3 1/8 ")",Gray
515,TROFAST,frame,2950,https://www.ikea.com/in/en/p/trofast-frame-white-20351431/,https://www.ikea.com/in/en/images/products/trofast-frame-white__0642651_pe701333_s5.jpg?f=xxs,"Frame, 46x30x95 cm (18 1/8x11 3/4x37 3/8 ")",Gray
516,KARMSUND,frame,999,https://www.ikea.com/in/en/p/karmsund-table-mirror-black-50294986/,https://www.ikea.com/in/en/images/products/karmsund-table-mirror-black__0637395_pe698268_s5.jpg?f=xxs,"Table mirror, 27x43 cm (10 5/8x16 7/8 ")","Sky Blue"
517,BJÖRKSTA,frame,4280,https://www.ikea.com/in/en/p/bjoerksta-picture-with-frame-curious-cow-aluminium-colour-s69508911/,https://www.ikea.com/in/en/images/products/bjoerksta-picture-with-frame-curious-cow-aluminium-colour__1176827_pe895333_s5.jpg?f=xxs,"Picture with frame, 140x100 cm (55x39 ¼ ")",Gray
518,LERHYTTAN,frame,1700,https://www.ikea.com/in/en/p/lerhyttan-drawer-front-black-stained-20355995/,https://www.ikea.com/in/en/images/products/lerhyttan-drawer-front-black-stained__0636060_pe697636_s5.jpg?f=xxs,"Drawer front, 40x40 cm (15 3/4x15 3/4 ")",Gray
519,IVAR,frame,17980,https://www.ikea.com/in/en/p/ivar-cabinet-with-doors-black-mesh-s79508109/,https://www.ikea.com/in/en/images/products/ivar-cabinet-with-doors-black-mesh__1184105_pe897732_s5.jpg?f=xxs,"Cabinet with doors, 160x30x83 cm (63x11 3/4x32 5/8 ")",Black
520,LINDBYN,frame,5490,https://www.ikea.com/in/en/p/lindbyn-mirror-black-40458619/,https://www.ikea.com/in/en/images/products/lindbyn-mirror-black__0798827_pe767399_s5.jpg?f=xxs,"Mirror, 80 cm (31 1/2 ")","Sky Blue"
521,RAKKESTAD,frame,10990,https://www.ikea.com/in/en/p/rakkestad-wardrobe-with-2-doors-black-brown-30453759/,https://www.ikea.com/in/en/images/products/rakkestad-wardrobe-with-2-doors-black-brown__0780372_pe760493_s5.jpg?f=xxs,"Wardrobe with 2 doors, 79x176 cm (31 1/8x69 1/4 ")",Gray
522,PLATSA,frame,5000,https://www.ikea.com/in/en/p/platsa-frame-white-40387486/,https://www.ikea.com/in/en/images/products/platsa-frame-white__0626581_pe692885_s5.jpg?f=xxs,"Frame, 60x40x180 cm (23 5/8x15 3/4x70 7/8 ")",Peach
523,LINDBYN,frame,1490,https://www.ikea.com/in/en/p/lindbyn-table-mirror-black-30486340/,https://www.ikea.com/in/en/images/products/lindbyn-table-mirror-black__1013122_pe829060_s5.jpg?f=xxs,"Table mirror, 14x27 cm (5 1/2x10 5/8 ")",Gray
524,TROFAST,frame,3950,https://www.ikea.com/in/en/p/trofast-frame-light-white-stained-pine-80368834/,https://www.ikea.com/in/en/images/products/trofast-frame-light-white-stained-pine__0642672_pe701354_s5.jpg?f=xxs,"Frame, 44x91 cm (17 3/8x35 7/8 ")",Terracotta
525,RAKKESTAD,frame,16990,https://www.ikea.com/in/en/p/rakkestad-wardrobe-with-sliding-doors-black-brown-40453768/,https://www.ikea.com/in/en/images/products/rakkestad-wardrobe-with-sliding-doors-black-brown__0823992_pe776023_s5.jpg?f=xxs,"Wardrobe with sliding doors, 117x176 cm (46 1/8x69 1/4 ")",Gray
526,TROFAST,frame,6950,https://www.ikea.com/in/en/p/trofast-frame-light-white-stained-pine-50368835/,https://www.ikea.com/in/en/images/products/trofast-frame-light-white-stained-pine__0642663_pe701345_s5.jpg?f=xxs,"Frame, 94x44x91 cm (37x17 3/8x35 7/8 ")",Terracotta
527,ALMARÖD,frame,9990,https://www.ikea.com/in/en/p/almaroed-mirror-black-50454282/,https://www.ikea.com/in/en/images/products/almaroed-mirror-black__1061221_pe850328_s5.jpg?f=xxs,"Mirror, 75x170 cm (29 1/2x66 7/8 ")",Gray
528,TROFAST,frame,3950,https://www.ikea.com/in/en/p/trofast-frame-white-60351434/,https://www.ikea.com/in/en/images/products/trofast-frame-white__0642666_pe701348_s5.jpg?f=xxs,"Frame, 99x44x56 cm (39x17 3/8x22 ")",Gray
529,TROFAST,frame,4950,https://www.ikea.com/in/en/p/trofast-frame-white-80351433/,https://www.ikea.com/in/en/images/products/trofast-frame-white__0642670_pe701352_s5.jpg?f=xxs,"Frame, 99x44x95 cm (39x17 3/8x37 3/8 ")",Gray
530,UPPLÖV,frame,3000,https://www.ikea.com/in/en/p/upploev-plinth-matt-dark-beige-10470646/,https://www.ikea.com/in/en/images/products/upploev-plinth-matt-dark-beige__1108684_pe869542_s5.jpg?f=xxs,"Plinth, 220x8 cm (86 5/8x3 1/8 ")",Gray
531,TROFAST,frame,1950,https://www.ikea.com/in/en/p/trofast-frame-white-60516067/,https://www.ikea.com/in/en/images/products/trofast-frame-white__1043412_pe841756_s5.jpg?f=xxs,"Frame, 34x44x56 cm (13 3/8x17 3/8x22 ")",Gray
532,ENHET,frame,4500,https://www.ikea.com/in/en/p/enhet-base-fr-w-shelves-anthracite-20481611/,https://www.ikea.com/in/en/images/products/enhet-base-fr-w-shelves-anthracite__0805494_pe769574_s5.jpg?f=xxs,"Base fr w shelves, 40x60x75 cm (15 3/4x23 5/8x29 1/2 ")",Gray
533,PLATSA,frame,3000,https://www.ikea.com/in/en/p/platsa-frame-white-80387489/,https://www.ikea.com/in/en/images/products/platsa-frame-white__0721329_pe733170_s5.jpg?f=xxs,"Frame, 60x55x40 cm (23 5/8x21 5/8x15 3/4 ")",Gray
534,PLATSA,frame,3200,https://www.ikea.com/in/en/p/platsa-frame-white-30387482/,https://www.ikea.com/in/en/images/products/platsa-frame-white__0721321_pe733167_s5.jpg?f=xxs,"Frame, 60x55x60 cm (23 5/8x21 5/8x23 5/8 ")",Gray
535,PLATSA,frame,2800,https://www.ikea.com/in/en/p/platsa-frame-white-40387491/,https://www.ikea.com/in/en/images/products/platsa-frame-white__0626806_pe692991_s5.jpg?f=xxs,"Frame, 80x40x40 cm (31 1/2x15 3/4x15 3/4 ")",White
536,PLATSA,frame,5500,https://www.ikea.com/in/en/p/platsa-frame-white-60387490/,https://www.ikea.com/in/en/images/products/platsa-frame-white__0721338_pe733181_s5.jpg?f=xxs,"Frame, 80x40x180 cm (31 1/2x15 3/4x70 7/8 ")",Gray
537,ENHET,frame,4000,https://www.ikea.com/in/en/p/enhet-wall-fr-w-shelves-anthracite-50481619/,https://www.ikea.com/in/en/images/products/enhet-wall-fr-w-shelves-anthracite__0805544_pe769591_s5.jpg?f=xxs,"Wall fr w shelves, 60x30x75 cm (23 5/8x11 3/4x29 1/2 ")",Gray
538,KALLAX,frame,8990,https://www.ikea.com/in/en/p/kallax-tv-bench-with-underframe-black-brown-s49557907/,https://www.ikea.com/in/en/images/products/kallax-tv-bench-with-underframe-black-brown__1242990_pe920481_s5.jpg?f=xxs,"Tv bench with underframe, 147x39x78 cm (57 7/8x15 3/8x30 3/4 ")",Gray
